#id	check	kind	owner	path	line	detail
6fe65cf1d7e3	base-surface	unanswered	sge.Net$HttpRequest#url		0	sge-l0 publishes 2 overloads of sge.Net$HttpRequest#url and they do not agree (name=url$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
5e30bd47b2f9	base-surface	unanswered	sge.assets.loaders.resolvers.PrefixFileHandleResolver#baseResolver		0	sge-l0 publishes 2 overloads of sge.assets.loaders.resolvers.PrefixFileHandleResolver#baseResolver and they do not agree (name=baseResolver$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
f13dd4732af4	base-surface	unanswered	sge.assets.loaders.resolvers.PrefixFileHandleResolver#prefix		0	sge-l0 publishes 2 overloads of sge.assets.loaders.resolvers.PrefixFileHandleResolver#prefix and they do not agree (name=prefix$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
da1c3859ddee	base-surface	unanswered	sge.files.FileHandle#type		0	sge-l0 publishes 2 overloads of sge.files.FileHandle#type and they do not agree (name=type$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
e2dc8cf28fff	base-surface	unanswered	sge.graphics.GLTexture#magFilter		0	sge-l0 publishes 2 overloads of sge.graphics.GLTexture#magFilter and they do not agree (name=magFilter$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
4b4647775701	base-surface	unanswered	sge.graphics.GLTexture#minFilter		0	sge-l0 publishes 2 overloads of sge.graphics.GLTexture#minFilter and they do not agree (name=minFilter$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
6c42b91c1d96	base-surface	unanswered	sge.graphics.Pixmap#blending		0	sge-l0 publishes 2 overloads of sge.graphics.Pixmap#blending and they do not agree (name=blending$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
5ef131dbd172	base-surface	unanswered	sge.graphics.Pixmap#disposed		0	sge-l0 publishes 2 overloads of sge.graphics.Pixmap#disposed and they do not agree (name=disposed$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
2cd794ad1655	base-surface	unanswered	sge.graphics.Pixmap#filter		0	sge-l0 publishes 2 overloads of sge.graphics.Pixmap#filter and they do not agree (name=filter$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
ec359b6d8588	base-surface	unanswered	sge.graphics.Texture3D#data		0	sge-l0 publishes 2 overloads of sge.graphics.Texture3D#data and they do not agree (name=data$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
1449f814bfe6	base-surface	unanswered	sge.graphics.VertexAttributes#mask		0	sge-l0 publishes 2 overloads of sge.graphics.VertexAttributes#mask and they do not agree (name=mask$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
09d00300a2d9	base-surface	unanswered	sge.graphics.g2d.Animation#animationDuration		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Animation#animationDuration and they do not agree (name=animationDuration$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
5520ccc673c6	base-surface	unanswered	sge.graphics.g2d.Animation#frameDuration		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Animation#frameDuration and they do not agree (name=frameDuration$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
f116fd77d26c	base-surface	unanswered	sge.graphics.g2d.Animation#keyFrames		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Animation#keyFrames and they do not agree (name=keyFrames$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
1ada11474aa6	base-surface	unanswered	sge.graphics.g2d.Animation#playMode		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Animation#playMode and they do not agree (name=playMode$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
8d7c14ea737d	base-surface	unanswered	sge.graphics.g2d.BitmapFont#cache		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont#cache and they do not agree (name=cache$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
687533d71405	base-surface	unanswered	sge.graphics.g2d.BitmapFont#data		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont#data and they do not agree (name=data$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
537af477792d	base-surface	unanswered	sge.graphics.g2d.BitmapFont#flipped		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont#flipped and they do not agree (name=flipped$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
94a38f2a0981	base-surface	unanswered	sge.graphics.g2d.BitmapFont#ownsTexture		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont#ownsTexture and they do not agree (name=ownsTexture$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
72700809a5c9	base-surface	unanswered	sge.graphics.g2d.BitmapFont#regions		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont#regions and they do not agree (name=regions$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
5e240a2d49d1	base-surface	unanswered	sge.graphics.g2d.BitmapFont$BitmapFontData#fontFile		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont$BitmapFontData#fontFile and they do not agree (name=fontFile$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
3a61a701d806	base-surface	unanswered	sge.graphics.g2d.BitmapFont$BitmapFontData#imagePaths		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFont$BitmapFontData#imagePaths and they do not agree (name=imagePaths$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
e2bf0562fbf5	base-surface	unanswered	sge.graphics.g2d.BitmapFontCache#color		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFontCache#color and they do not agree (name=color$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
1c677b764459	base-surface	unanswered	sge.graphics.g2d.BitmapFontCache#font		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFontCache#font and they do not agree (name=font$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
13c05c21ccc7	base-surface	unanswered	sge.graphics.g2d.BitmapFontCache#layouts		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFontCache#layouts and they do not agree (name=layouts$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
ce5022994bde	base-surface	unanswered	sge.graphics.g2d.BitmapFontCache#x		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFontCache#x and they do not agree (name=x$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
ca4716cb2807	base-surface	unanswered	sge.graphics.g2d.BitmapFontCache#y		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.BitmapFontCache#y and they do not agree (name=y$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
7bd95028b356	base-surface	unanswered	sge.graphics.g2d.DistanceFieldFont#distanceFieldSmoothing		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.DistanceFieldFont#distanceFieldSmoothing and they do not agree (name=distanceFieldSmoothing$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
da50759cd032	base-surface	unanswered	sge.graphics.g2d.Gdx2DPixmap#format		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Gdx2DPixmap#format and they do not agree (name=format$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
0bb888f7a3b4	base-surface	unanswered	sge.graphics.g2d.Gdx2DPixmap#height		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Gdx2DPixmap#height and they do not agree (name=height$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
961b2811f092	base-surface	unanswered	sge.graphics.g2d.Gdx2DPixmap#width		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.Gdx2DPixmap#width and they do not agree (name=width$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
01c4d7b6b4db	base-surface	unanswered	sge.graphics.g2d.NinePatch#bottomHeight		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#bottomHeight and they do not agree (name=bottomHeight$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
6b2a9f1b0a43	base-surface	unanswered	sge.graphics.g2d.NinePatch#color		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#color and they do not agree (name=color$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
1a1e79a0fc88	base-surface	unanswered	sge.graphics.g2d.NinePatch#leftWidth		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#leftWidth and they do not agree (name=leftWidth$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
d1dd6210424b	base-surface	unanswered	sge.graphics.g2d.NinePatch#middleHeight		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#middleHeight and they do not agree (name=middleHeight$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
6aa7f21eb445	base-surface	unanswered	sge.graphics.g2d.NinePatch#middleWidth		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#middleWidth and they do not agree (name=middleWidth$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
746f63c73b96	base-surface	unanswered	sge.graphics.g2d.NinePatch#padBottom		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#padBottom and they do not agree (name=padBottom$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
e9f7de8e31e8	base-surface	unanswered	sge.graphics.g2d.NinePatch#padLeft		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#padLeft and they do not agree (name=padLeft$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
bae414efdcf4	base-surface	unanswered	sge.graphics.g2d.NinePatch#padRight		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#padRight and they do not agree (name=padRight$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
4314524100cb	base-surface	unanswered	sge.graphics.g2d.NinePatch#padTop		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#padTop and they do not agree (name=padTop$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
6623b174a128	base-surface	unanswered	sge.graphics.g2d.NinePatch#rightWidth		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#rightWidth and they do not agree (name=rightWidth$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
9229b38f7b85	base-surface	unanswered	sge.graphics.g2d.NinePatch#texture		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#texture and they do not agree (name=texture$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
b8d65c4eae9b	base-surface	unanswered	sge.graphics.g2d.NinePatch#topHeight		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.NinePatch#topHeight and they do not agree (name=topHeight$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
b5399247a8bc	base-surface	unanswered	sge.graphics.g2d.ParticleEffect#emitters		0	sge-l0 publishes 2 overloads of sge.graphics.g2d.ParticleEffect#emitters and they do not agree (name=emitters$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge-l0]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
